InnBaseOut,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5151,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00019,0.00038,0.00075,0.00146,0.00276,0.00513,0.00932,0.01655,0.02873,0.04875,0.08069,0.12989,0.20233,0.30295,0.43221,0.57556,0.70509,0.80502,0.87622,0.92395,0.9545,0.97333,0.9846,0.99117,0.9949,0.99696,0.99808,0.99867,0.99897,0.99912,0.99912,0.99912,0.99912,0.99912,0.99912
5161,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00018,0.00036,0.00071,0.00138,0.00262,0.00486,0.00883,0.01568,0.02723,0.04621,0.07652,0.12321,0.19203,0.28773,0.41101,0.54809,0.6747,0.77719,0.85395,0.90765,0.94332,0.96604,0.98004,0.9884,0.99327,0.99603,0.99756,0.99838,0.99882,0.99905,0.99905,0.99905,0.99905,0.99905,0.99905
5171,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00017,0.00033,0.00065,0.00126,0.00239,0.00445,0.0081,0.01441,0.02507,0.04262,0.07073,0.11416,0.17846,0.26842,0.38539,0.51757,0.64499,0.75302,0.83587,0.89505,0.93497,0.96073,0.97677,0.98646,0.99215,0.9954,0.99721,0.9982,0.99872,0.999,0.999,0.999,0.999,0.999,0.999
5181,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00016,0.00033,0.00064,0.00123,0.00234,0.00435,0.00792,0.01408,0.02448,0.0416,0.06897,0.11125,0.17374,0.26103,0.37433,0.5018,0.62442,0.73042,0.8153,0.87874,0.92315,0.9527,0.97157,0.9832,0.99016,0.99421,0.99651,0.99778,0.99846,0.99883,0.99883,0.99883,0.99883,0.99883,0.99883
5112,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0003,0.00059,0.00116,0.00222,0.00417,0.00767,0.01377,0.02417,0.04147,0.06947,0.11337,0.17947,0.27394,0.39974,0.55203,0.69621,0.80399,0.87854,0.92706,0.95726,0.9754,0.986,0.99205,0.99542,0.99725,0.99822,0.99872,0.99897,0.99909,0.99915,0.99915,0.99915,0.99915,0.99915,0.99915
5122,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00029,0.00057,0.00111,0.00213,0.004,0.00736,0.01322,0.02322,0.03988,0.06687,0.10923,0.17312,0.26466,0.38698,0.53583,0.67879,0.78865,0.86681,0.91884,0.95185,0.97202,0.98398,0.99088,0.99478,0.99692,0.99807,0.99867,0.99898,0.99913,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992
5132,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00027,0.00054,0.00105,0.00202,0.0038,0.00699,0.01258,0.02213,0.03806,0.06393,0.10463,0.1662,0.25476,0.37378,0.51985,0.66365,0.77725,0.8588,0.91353,0.94847,0.96992,0.98269,0.99011,0.99432,0.99665,0.99791,0.99857,0.99891,0.99908,0.99917,0.99917,0.99917,0.99917,0.99917,0.99917
5142,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00026,0.00052,0.00102,0.00196,0.0037,0.00681,0.01226,0.02157,0.03709,0.06231,0.10199,0.16204,0.24846,0.36471,0.50757,0.64857,0.76152,0.84517,0.9032,0.94127,0.96521,0.97976,0.98836,0.99331,0.99609,0.99761,0.99842,0.99884,0.99906,0.99917,0.99917,0.99917,0.99917,0.99917,0.99917
5152,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00027,0.00053,0.00103,0.00197,0.00372,0.00685,0.01234,0.02172,0.03737,0.06281,0.10287,0.16355,0.25099,0.36879,0.51386,0.6581,0.77326,0.85615,0.91188,0.9475,0.9694,0.98244,0.99,0.99429,0.99665,0.99793,0.9986,0.99894,0.99911,0.99919,0.99919,0.99919,0.99919,0.99919,0.99919
5162,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00026,0.00051,0.001,0.00192,0.00361,0.00666,0.01199,0.0211,0.03632,0.06106,0.10004,0.15909,0.24424,0.35907,0.50071,0.64199,0.75649,0.84161,0.90084,0.93978,0.9643,0.97922,0.98804,0.99313,0.99599,0.99756,0.99839,0.99883,0.99905,0.99916,0.99916,0.99916,0.99916,0.99916,0.99916
5172,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00025,0.0005,0.00097,0.00187,0.00352,0.00649,0.01168,0.02057,0.03541,0.05953,0.09755,0.15516,0.23825,0.3504,0.48899,0.62734,0.74214,0.83055,0.89301,0.93464,0.96112,0.97733,0.98695,0.99252,0.99565,0.99737,0.9983,0.99878,0.99903,0.99915,0.99915,0.99915,0.99915,0.99915,0.99915
5182,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00024,0.00047,0.00093,0.00178,0.00335,0.00619,0.01115,0.01964,0.03383,0.05692,0.09334,0.14863,0.22853,0.33667,0.47086,0.60639,0.72048,0.81021,0.87625,0.9222,0.95249,0.97166,0.98338,0.99034,0.99437,0.99663,0.99788,0.99855,0.99891,0.99909,0.99909,0.99909,0.99909,0.99909,0.99909
5210,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00031,0.00062,0.00121,0.00231,0.00434,0.00797,0.0143,0.02507,0.04297,0.07191,0.11722,0.18532,0.2824,0.41119,0.56623,0.71059,0.81577,0.8872,0.93298,0.9611,0.9778,0.98746,0.99293,0.99595,0.99758,0.99843,0.99886,0.99907,0.99918,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923
5220,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.0005,0.00097,0.00186,0.0035,0.00644,0.01158,0.02033,0.03485,0.05831,0.09499,0.15011,0.22892,0.33479,0.46564,0.61203,0.74303,0.83735,0.90085,0.9413,0.96603,0.98067,0.98911,0.99387,0.99649,0.9979,0.99864,0.99901,0.99919,0.99928,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5230,0.00029,0.00029,0.00029,0.00029,0.00029,0.00029,0.00057,0.00111,0.00212,0.00398,0.00728,0.01304,0.02279,0.03888,0.06478,0.10515,0.16557,0.25143,0.36547,0.50394,0.64849,0.76973,0.85554,0.91252,0.94846,0.97027,0.9831,0.99046,0.99459,0.99685,0.99806,0.99869,0.999,0.99916,0.99923,0.99927,0.99927,0.99927,0.99927,0.99927,0.99927
5240,0.00047,0.00047,0.00047,0.00047,0.00047,0.00047,0.00092,0.00175,0.00328,0.00601,0.01079,0.01891,0.0323,0.05379,0.08714,0.13694,0.20769,0.30203,0.41819,0.54895,0.68096,0.79147,0.86936,0.92097,0.95348,0.97318,0.98477,0.99141,0.99512,0.99716,0.99825,0.99881,0.99909,0.99923,0.9993,0.99933,0.99933,0.99933,0.99933,0.99933,0.99933
5250,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.00059,0.00115,0.00221,0.00416,0.00766,0.01377,0.0242,0.04156,0.06963,0.11345,0.17903,0.27199,0.39469,0.54188,0.68534,0.79688,0.87412,0.92449,0.95583,0.97465,0.98564,0.99189,0.99537,0.99727,0.99827,0.99878,0.99904,0.99916,0.99923,0.99925,0.99925,0.99925,0.99925,0.99925,0.99925
5260,0.00049,0.00049,0.00049,0.00049,0.00049,0.00049,0.00097,0.00185,0.00347,0.00637,0.01146,0.0201,0.0344,0.05743,0.09332,0.147,0.2233,0.32512,0.4502,0.59006,0.72083,0.82081,0.88944,0.93391,0.96146,0.97794,0.98752,0.99297,0.99599,0.99763,0.99849,0.99893,0.99916,0.99926,0.99932,0.99934,0.99934,0.99934,0.99934,0.99934,0.99934
5270,0.00054,0.00054,0.00054,0.00054,0.00054,0.00054,0.00105,0.00203,0.00381,0.00703,0.01266,0.02228,0.0382,0.0637,0.1032,0.16189,0.2445,0.35313,0.48396,0.62128,0.74328,0.836,0.89914,0.93985,0.96498,0.97997,0.98867,0.9936,0.99633,0.99781,0.99858,0.99898,0.99918,0.99927,0.99932,0.99934,0.99934,0.99934,0.99934,0.99934,0.99934
5280,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00165,0.0031,0.0057,0.01025,0.01802,0.03085,0.05137,0.08309,0.13034,0.19755,0.28742,0.39812,0.52317,0.65098,0.76407,0.84951,0.90754,0.94489,0.96792,0.98165,0.9896,0.99411,0.9966,0.99795,0.99865,0.99901,0.99919,0.99928,0.99933,0.99935,0.99935,0.99935,0.99935,0.99935,0.99935
5211,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00019,0.00039,0.00079,0.00157,0.00305,0.00577,0.01066,0.01925,0.03394,0.05846,0.0981,0.15978,0.25105,0.37713,0.53657,0.6894,0.80161,0.87825,0.92756,0.95793,0.97602,0.9865,0.99244,0.99573,0.9975,0.99844,0.99891,0.99914,0.99926,0.99931,0.99931,0.99931,0.99931,0.99931,0.99931
5221,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0003,0.00061,0.00119,0.00229,0.00432,0.00799,0.01441,0.02539,0.04371,0.07337,0.11973,0.18912,0.28725,0.41561,0.56929,0.71264,0.81708,0.88801,0.93347,0.9614,0.97799,0.98758,0.99301,0.996,0.99762,0.99847,0.9989,0.99911,0.99921,0.99926,0.99926,0.99926,0.99926,0.99926,0.99926
5231,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00033,0.00066,0.0013,0.00251,0.00473,0.00871,0.01569,0.02762,0.04747,0.0795,0.12932,0.20332,0.30683,0.44037,0.59307,0.73012,0.82903,0.89571,0.93823,0.96424,0.97965,0.98854,0.99355,0.99632,0.9978,0.99858,0.99897,0.99916,0.99926,0.9993,0.9993,0.9993,0.9993,0.9993,0.9993
5241,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00049,0.00096,0.00185,0.0035,0.00647,0.01171,0.02066,0.03558,0.05972,0.09742,0.15385,0.23393,0.33978,0.46924,0.61431,0.74445,0.8382,0.90134,0.94158,0.96619,0.98076,0.98916,0.99389,0.9965,0.99791,0.99864,0.99901,0.99919,0.99928,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5251,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00037,0.00073,0.00144,0.00279,0.00528,0.00974,0.01756,0.03092,0.05313,0.08895,0.1445,0.22652,0.34002,0.48427,0.63625,0.76203,0.85093,0.90986,0.94697,0.96947,0.98269,0.99027,0.99452,0.99685,0.99809,0.99873,0.99906,0.99922,0.99929,0.99933,0.99933,0.99933,0.99933,0.99933,0.99933
5261,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00055,0.00108,0.00207,0.00391,0.00721,0.01301,0.02293,0.03944,0.06609,0.10763,0.16962,0.25717,0.37206,0.51096,0.6549,0.77436,0.85868,0.91454,0.94972,0.97104,0.98357,0.99075,0.99478,0.99698,0.99816,0.99877,0.99907,0.99922,0.9993,0.99933,0.99933,0.99933,0.99933,0.99933,0.99933
5271,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00067,0.0013,0.00249,0.00466,0.00855,0.01532,0.02679,0.04568,0.07582,0.12218,0.19026,0.28428,0.40464,0.54239,0.67887,0.79087,0.8694,0.92119,0.9537,0.97336,0.98489,0.99149,0.99518,0.99719,0.99827,0.99882,0.9991,0.99924,0.9993,0.99933,0.99933,0.99933,0.99933,0.99933,0.99933
5281,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.0009,0.00173,0.00325,0.006,0.01082,0.01908,0.0328,0.05492,0.08932,0.14057,0.21291,0.3081,0.42463,0.55616,0.68761,0.79625,0.87257,0.923,0.9547,0.97388,0.98514,0.99159,0.99519,0.99717,0.99822,0.99876,0.99904,0.99917,0.99924,0.99927,0.99927,0.99927,0.99927,0.99927,0.99927
5212,0.00007,0.00007,0.00007,0.00007,0.00007,0.00007,0.00014,0.00029,0.00059,0.0012,0.00237,0.00458,0.00863,0.01586,0.02847,0.04997,0.08555,0.14235,0.22881,0.35211,0.51435,0.67339,0.79082,0.87136,0.92332,0.9554,0.97453,0.98563,0.99193,0.99542,0.99731,0.99831,0.99881,0.99906,0.99918,0.99924,0.99924,0.99924,0.99924,0.99924,0.99924
5222,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00017,0.00036,0.00073,0.00146,0.00284,0.00543,0.01009,0.01833,0.03253,0.05636,0.09513,0.1558,0.246,0.37083,0.53041,0.68487,0.79851,0.87626,0.92633,0.9572,0.97559,0.98626,0.9923,0.99565,0.99747,0.99842,0.9989,0.99914,0.99926,0.99931,0.99931,0.99931,0.99931,0.99931,0.99931
5232,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.00041,0.00082,0.00162,0.00315,0.00595,0.01099,0.01982,0.03497,0.06029,0.10129,0.16503,0.25897,0.38779,0.54706,0.69716,0.80693,0.88168,0.92967,0.95918,0.97674,0.9869,0.99265,0.99583,0.99755,0.99845,0.9989,0.99913,0.99924,0.99929,0.99929,0.99929,0.99929,0.99929,0.99929
5242,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00026,0.00052,0.00103,0.00201,0.00384,0.00718,0.01309,0.0233,0.04051,0.06866,0.11312,0.1803,0.2759,0.40291,0.5583,0.70479,0.81184,0.8847,0.93148,0.96024,0.97734,0.98724,0.99284,0.99594,0.99762,0.99849,0.99894,0.99916,0.99926,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5252,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.0002,0.00041,0.00082,0.00163,0.00317,0.00602,0.01114,0.02016,0.03563,0.06148,0.10328,0.16816,0.2636,0.39413,0.5534,0.70187,0.81018,0.88379,0.93098,0.95998,0.97721,0.98718,0.99281,0.99593,0.99761,0.99849,0.99894,0.99916,0.99926,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5262,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00027,0.00054,0.00107,0.00208,0.00396,0.00739,0.01346,0.02395,0.04158,0.07041,0.11587,0.18441,0.28162,0.41027,0.56542,0.71003,0.81542,0.88701,0.9329,0.96109,0.97784,0.98752,0.993,0.99603,0.99766,0.99852,0.99895,0.99916,0.99927,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5272,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.0003,0.0006,0.00118,0.0023,0.00437,0.00813,0.01476,0.02619,0.04534,0.07643,0.12494,0.197,0.29764,0.42537,0.57616,0.71729,0.82005,0.88985,0.93458,0.96206,0.97838,0.98782,0.99316,0.99611,0.9977,0.99854,0.99896,0.99917,0.99927,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
5282,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00044,0.00087,0.00168,0.00318,0.0059,0.0107,0.01896,0.0328,0.05532,0.09065,0.14379,0.21921,0.32023,0.44629,0.59316,0.72909,0.82779,0.89468,0.9375,0.96376,0.97935,0.98837,0.99346,0.99627,0.99778,0.99858,0.99898,0.99918,0.99927,0.99932,0.99932,0.99932,0.99932,0.99932,0.99932
6110,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00012,0.00024,0.0005,0.00103,0.00206,0.00403,0.00766,0.0142,0.02572,0.04555,0.07876,0.13248,0.21559,0.33644,0.5,0.66299,0.7838,0.86689,0.92061,0.95382,0.97364,0.98516,0.9917,0.99533,0.9973,0.99833,0.99886,0.99912,0.99925,0.99931,0.99931,0.99931,0.99931,0.99931,0.99931
6120,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.0001,0.00021,0.00043,0.00088,0.00178,0.00348,0.00663,0.01233,0.0224,0.03979,0.06902,0.11654,0.19051,0.29909,0.44775,0.60388,0.73118,0.82666,0.89269,0.93573,0.96251,0.97857,0.98793,0.99325,0.99621,0.9978,0.99862,0.99905,0.99926,0.99936,0.99936,0.99936,0.99936,0.99936,0.99936
6130,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00008,0.00017,0.00036,0.00075,0.00151,0.00297,0.0057,0.01065,0.01943,0.03469,0.06049,0.10277,0.16928,0.26837,0.40647,0.56382,0.70291,0.80779,0.88073,0.92838,0.95806,0.97591,0.98635,0.99233,0.99567,0.99749,0.99843,0.99892,0.99916,0.99928,0.99928,0.99928,0.99928,0.99928,0.99928
6140,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00016,0.00033,0.00067,0.00136,0.00267,0.00512,0.00958,0.01751,0.03129,0.0546,0.09285,0.15312,0.2431,0.3691,0.51285,0.64592,0.75705,0.84186,0.90134,0.94048,0.96502,0.97989,0.98863,0.99363,0.9964,0.99789,0.99867,0.99907,0.99927,0.99927,0.99927,0.99927,0.99927,0.99927
6150,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00014,0.00029,0.00061,0.00123,0.00245,0.00473,0.00891,0.01639,0.02946,0.05177,0.08871,0.14767,0.23721,0.36485,0.52445,0.67662,0.79121,0.87091,0.92289,0.95519,0.97451,0.9857,0.99202,0.99552,0.99741,0.9984,0.99889,0.99914,0.99926,0.99926,0.99926,0.99926,0.99926,0.99926
6160,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00006,0.00012,0.00025,0.00052,0.00106,0.00211,0.00408,0.00771,0.01423,0.02564,0.04519,0.07768,0.12978,0.20944,0.32409,0.4702,0.61696,0.7381,0.83009,0.89432,0.9365,0.96287,0.97873,0.98801,0.9933,0.99624,0.99781,0.99863,0.99905,0.99926,0.99926,0.99926,0.99926,0.99926,0.99926
6170,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00023,0.00047,0.00095,0.00189,0.00367,0.00695,0.01285,0.02322,0.04101,0.07066,0.11839,0.19176,0.29827,0.43474,0.58134,0.71181,0.8119,0.88255,0.92927,0.9586,0.97635,0.98678,0.99269,0.99593,0.99766,0.99856,0.99902,0.99925,0.99925,0.99925,0.99925,0.99925,0.99925
6180,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.0001,0.00021,0.00043,0.00086,0.00172,0.00335,0.00634,0.01173,0.02122,0.0375,0.06468,0.10849,0.17595,0.27414,0.40085,0.53746,0.66353,0.769,0.84966,0.90604,0.9431,0.96648,0.98075,0.98916,0.99395,0.99658,0.99798,0.99872,0.99909,0.99909,0.99909,0.99909,0.99909,0.99909
6111,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00013,0.00027,0.00055,0.00113,0.00226,0.00441,0.00836,0.01546,0.02795,0.04941,0.08527,0.14311,0.2322,0.36096,0.53362,0.69974,0.81482,0.8902,0.93683,0.96449,0.98039,0.98929,0.99417,0.99678,0.99814,0.99882,0.99916,0.99932,0.99939,0.99943,0.99943,0.99943,0.99943,0.99943,0.99943
6121,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00024,0.0005,0.00102,0.00205,0.00401,0.00761,0.0141,0.02554,0.04524,0.07821,0.13157,0.21409,0.33409,0.49633,0.65797,0.77868,0.86346,0.91871,0.95294,0.97334,0.98513,0.99177,0.99542,0.99738,0.9984,0.99891,0.99917,0.99929,0.99935,0.99935,0.99935,0.99935,0.99935,0.99935
6131,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.0001,0.00022,0.00046,0.00093,0.00187,0.00367,0.007,0.013,0.0236,0.0419,0.07264,0.12258,0.20024,0.31407,0.4695,0.63223,0.76085,0.85174,0.9115,0.94871,0.97096,0.98384,0.99109,0.99508,0.99722,0.99834,0.9989,0.99918,0.99931,0.99938,0.99938,0.99938,0.99938,0.99938,0.99938
6141,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.0001,0.00021,0.00043,0.00088,0.00177,0.00347,0.00661,0.01228,0.0223,0.0396,0.06869,0.11595,0.1895,0.29741,0.44509,0.59967,0.7255,0.82149,0.88939,0.9339,0.96163,0.97822,0.98784,0.99326,0.99624,0.99782,0.99864,0.99906,0.99927,0.99937,0.99937,0.99937,0.99937,0.99937,0.99937
6151,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00008,0.00018,0.00037,0.00077,0.00155,0.00305,0.00585,0.01095,0.02,0.03572,0.06234,0.10601,0.17482,0.27752,0.42082,0.58695,0.73138,0.83326,0.90052,0.94246,0.96752,0.98199,0.99013,0.9946,0.99699,0.99824,0.99887,0.99918,0.99933,0.99939,0.99939,0.99939,0.99939,0.99939,0.99939
6161,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00008,0.00017,0.00035,0.00073,0.00146,0.00289,0.00554,0.01037,0.01894,0.03385,0.05907,0.10047,0.1657,0.26311,0.39926,0.55644,0.69642,0.80247,0.87747,0.92673,0.95744,0.97585,0.98653,0.99255,0.99586,0.99763,0.99855,0.99901,0.99924,0.99935,0.99935,0.99935,0.99935,0.99935,0.99935
6171,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00015,0.00032,0.00066,0.00133,0.00263,0.00506,0.00949,0.01737,0.03109,0.05436,0.09263,0.15315,0.24395,0.3718,0.52129,0.6626,0.77712,0.85972,0.91519,0.95027,0.97154,0.98404,0.99116,0.99511,0.99723,0.99834,0.99891,0.99919,0.99933,0.99933,0.99933,0.99933,0.99933,0.99933
6181,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00015,0.00032,0.00065,0.00131,0.00258,0.00496,0.00929,0.01699,0.03038,0.05309,0.09039,0.1493,0.23752,0.36148,0.50517,0.63959,0.75109,0.83695,0.89835,0.93894,0.96439,0.9797,0.9886,0.99364,0.99639,0.99786,0.99863,0.99902,0.99921,0.99921,0.99921,0.99921,0.99921,0.99921
6112,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00014,0.00029,0.00059,0.0012,0.00241,0.0047,0.00889,0.01642,0.02965,0.05235,0.0902,0.15113,0.2447,0.37932,0.55877,0.72642,0.83634,0.90558,0.94698,0.97081,0.98414,0.99143,0.99533,0.99738,0.99843,0.99894,0.99918,0.99929,0.99935,0.99937,0.99937,0.99937,0.99937,0.99937,0.99937
6122,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00013,0.00027,0.00057,0.00115,0.00231,0.0045,0.00852,0.01575,0.02846,0.05028,0.08672,0.14545,0.2358,0.36616,0.54058,0.70626,0.81945,0.89369,0.93929,0.96614,0.98144,0.98993,0.99454,0.99699,0.99825,0.99889,0.99919,0.99933,0.9994,0.99943,0.99943,0.99943,0.99943,0.99943,0.99943
6132,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00012,0.00026,0.00053,0.00109,0.00218,0.00426,0.00808,0.01496,0.02707,0.04791,0.08276,0.13906,0.226,0.35205,0.52177,0.68871,0.80784,0.88618,0.93469,0.96341,0.97983,0.98899,0.99399,0.99666,0.99807,0.99878,0.99912,0.99929,0.99937,0.9994,0.9994,0.9994,0.9994,0.9994,0.9994
6142,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00012,0.00025,0.00052,0.00106,0.00212,0.00415,0.00787,0.01457,0.02637,0.04667,0.08064,0.13552,0.22027,0.3432,0.50888,0.67172,0.7898,0.8713,0.92429,0.95672,0.97578,0.98666,0.9927,0.99598,0.99772,0.99861,0.99905,0.99926,0.99937,0.99941,0.99941,0.99941,0.99941,0.99941,0.99941
6152,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00012,0.00025,0.00052,0.00106,0.00213,0.00416,0.00791,0.01466,0.02654,0.04699,0.08123,0.13662,0.22225,0.34668,0.51465,0.68223,0.80383,0.88379,0.93334,0.96269,0.9795,0.98886,0.99397,0.99668,0.9981,0.99881,0.99915,0.99932,0.99939,0.99943,0.99943,0.99943,0.99943,0.99943,0.99943
6162,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00012,0.00024,0.00051,0.00103,0.00207,0.00404,0.00768,0.01424,0.02579,0.04567,0.07896,0.13281,0.2161,0.33719,0.50083,0.66409,0.78462,0.86794,0.92223,0.95551,0.9751,0.98627,0.99249,0.99587,0.99766,0.99858,0.99903,0.99926,0.99936,0.99941,0.99941,0.99941,0.99941,0.99941,0.99941
6172,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00024,0.00049,0.00101,0.00202,0.00394,0.00749,0.01388,0.02513,0.04451,0.07696,0.12946,0.21066,0.32873,0.48849,0.64688,0.76782,0.85646,0.91477,0.95104,0.97257,0.9849,0.99176,0.99548,0.99746,0.99848,0.99899,0.99923,0.99935,0.99941,0.99941,0.99941,0.99941,0.99941,0.99941
6182,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00023,0.00047,0.00096,0.00192,0.00375,0.00713,0.01322,0.02397,0.04248,0.07351,0.12376,0.20161,0.31507,0.46904,0.62392,0.74409,0.83413,0.89718,0.93887,0.9647,0.98007,0.98891,0.99385,0.99655,0.99799,0.99873,0.9991,0.99929,0.99938,0.99938,0.99938,0.99938,0.99938,0.99938
6210,0.00007,0.00007,0.00007,0.00007,0.00007,0.00007,0.00014,0.0003,0.00062,0.00126,0.00251,0.00489,0.00925,0.01707,0.03079,0.0543,0.09348,0.15645,0.25294,0.39135,0.5751,0.74308,0.84891,0.91407,0.95233,0.97403,0.98602,0.99251,0.99595,0.99774,0.99865,0.99909,0.99929,0.99938,0.99942,0.99944,0.99944,0.99944,0.99944,0.99944,0.99944
6220,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00024,0.0005,0.00101,0.00201,0.00393,0.00749,0.01386,0.025,0.04404,0.07562,0.126,0.20254,0.31178,0.4545,0.62544,0.7745,0.86798,0.92517,0.95861,0.97752,0.98794,0.99356,0.99654,0.99808,0.99886,0.99923,0.9994,0.99948,0.99952,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6230,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00028,0.00057,0.00117,0.00232,0.0045,0.00852,0.01567,0.02809,0.04922,0.0842,0.13996,0.22449,0.34432,0.50009,0.66836,0.80157,0.88467,0.93497,0.96415,0.98056,0.98956,0.99439,0.99694,0.99826,0.99891,0.99922,0.99937,0.99943,0.99946,0.99947,0.99947,0.99947,0.99947,0.99947,0.99947
6240,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00047,0.00096,0.0019,0.0037,0.00703,0.01302,0.02342,0.04101,0.0699,0.11562,0.18445,0.28114,0.40515,0.54967,0.70027,0.82098,0.89602,0.94141,0.96772,0.98251,0.99062,0.99497,0.99726,0.99844,0.99903,0.99931,0.99944,0.9995,0.99952,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
6250,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00028,0.00058,0.00119,0.00238,0.00467,0.00888,0.01644,0.02978,0.05271,0.09082,0.15168,0.24407,0.37501,0.54555,0.71217,0.82927,0.90181,0.94507,0.96989,0.98373,0.99126,0.99529,0.9974,0.99848,0.99901,0.99926,0.99937,0.99942,0.99944,0.99945,0.99945,0.99945,0.99945,0.99945,0.99945
6260,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00049,0.001,0.002,0.0039,0.00744,0.01376,0.0248,0.04359,0.07467,0.12401,0.19835,0.30335,0.4387,0.59872,0.74759,0.85089,0.91454,0.95232,0.97393,0.98595,0.99248,0.99596,0.99778,0.99871,0.99916,0.99937,0.99947,0.99951,0.99953,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
